,x [nm],y [nm],n_match,C1_id,C2_id,C3_id,C4_id,C1_posX,C1_posY,C2_posX,C2_posY,C3_posX,C3_posY,C4_posX,C4_posY,C1_sigma,C2_sigma,C3_sigma,C4_sigma,C1_int,C2_int,C3_int,C4_int
714,59737.275741280595,106489.62857248279,2,,4349,,2948,,,59784.279663476926,106534.5587703304,,,59690.27181908427,106444.69837463516,,139.09474299922516,,176.06450059328495,,8365.197059687138,,9.751491361109684e-15
715,123946.70010611622,30986.23515582653,2,,8331,11595,,,,123907.92267669651,31003.169199441083,123985.47753553592,30969.30111221198,,,,116.01787139170072,143.3989350049215,,,36534.98672173631,36812.08786482984,
716,46971.727228314965,91202.38097388533,2,,3345,,2121,,,46924.83562581677,91208.69835927928,,,47018.61883081315,91196.0635884914,,107.81450318873468,,134.73665992362217,,25900.14920184327,,7162.346282131
717,65797.55120307708,13285.198826565158,2,,4811,6507,,,,65824.08333623683,13353.390382895032,65771.01906991731,13217.007270235285,,,,100.27030020707404,166.17399407626667,,,31191.87164173078,39404.50983914141,
718,110055.44802004822,10332.520649425116,2,1935,,10620,,110054.34307409468,10380.084010655268,,,110056.55296600176,10284.957288194964,,,432.0988423773429,,140.4128927927075,,1388694.5676017732,,46662.098770788056,
719,78721.6337739504,37808.14280329437,2,,,7857,4291,,,,,78687.29706082854,37804.188572619656,78755.97048707226,37812.09703396909,,,103.59248008406018,168.26938920977682,,,151085.13212226907,7112.461994763813
720,124264.66391231841,33363.77576058038,2,,8351,11606,,,,124304.73463133354,33362.29952021083,124224.5931933033,33365.25200094993,,,,124.73331414398906,124.9877486204276,,,11408.454537128957,28378.220355794598,
721,64904.39632429909,105462.69353845665,2,,4745,6426,,,,64879.45800703808,105403.90052626265,64929.3346415601,105521.48655065065,,,,110.09531565643692,101.01571808139954,,,7188.571512500223,28780.54629759735,
722,19625.626898226314,53766.15366176825,2,,,1674,654,,,,,19586.01811140515,53726.29250489127,19665.23568504748,53806.01481864523,,,109.5445276681244,168.5594481898478,,,43884.26997363094,8990.143874428819
723,124247.53121062284,7118.385572833153,2,,8349,11609,,,,124244.7760974295,7083.92447654914,124250.28632381617,7152.846669117165,,,,94.44154241442894,104.98679618620392,,,4875.699586898894,9593.241798162067,
724,110395.00434412168,99106.0061934801,2,1940,,,6593,110385.6232682814,99103.5631611049,,,,,110404.38541996197,99108.4492258553,21.224690909026645,,,14.368381082086009,1118.843261292072,,,723.0152201393979
725,78689.97009497925,119888.81316788458,2,1521,,,4296,78686.31527607664,119949.19553331465,,,,,78693.62491388184,119828.43080245452,296.0433445331266,,,109.79307920220188,58233.83311292188,,,4852.891994641302
726,130267.22095179427,38793.06910496834,2,,8555,11948,,,,130227.28045095936,38798.8129577536,130307.1614526292,38787.32525218308,,,,142.84886430926343,135.47328098524346,,,31610.475821248197,26190.29806816454,
727,110609.23638631146,8376.26454195721,2,1942,7752,,,110565.46883765951,8323.638939436318,110653.0039349634,8428.890144478102,,,,,56.1167595061847,100.72514900639572,,,1555.3206408315448,25278.750490101866,,
728,65007.454630360226,22119.241447140463,2,,4753,,3323,,,65011.94791969023,22135.261376187125,,,65002.96134103021,22103.2215180938,,94.98778606172162,,76.11742015080765,,42230.59529179182,,973.7729477080655
729,37431.82668426787,36760.9689382114,2,,,3458,1530,,,,,37485.772635402085,36713.4849771026,37377.88073313365,36808.45289932021,,,134.18315795981812,288.290421614804,,,82998.32737090209,27553.80377602866
730,37491.59967214292,48152.814122846365,2,,,3459,1535,,,,,37502.568015439545,48127.11238244404,37480.63132884629,48178.515863248685,,,103.53665227859668,137.53106265889826,,,38418.29154330925,5059.10744324559
731,37578.30780363198,49247.63495233571,2,,,3460,1544,,,,,37526.15517923303,49211.69640037511,37630.46042803092,49283.57350429631,,,104.48011176507116,155.68835667381572,,,51080.97847716662,13990.559830686732
732,130392.4002735964,51897.92234168625,2,,8558,11950,,,,130423.8460164324,51857.359839965546,130360.9545307604,51938.48484340695,,,,102.58565965512572,132.59100442096266,,,5337.313765400065,53809.05432637004,
733,78167.38337440486,25917.000388681237,2,1511,5718,,,78194.62786345999,25855.64693490845,78140.13888534975,25978.353842454024,,,,,162.641211429379,111.52797665368864,,,31375.84775416992,31300.891941820653,,
734,21978.712042170657,94901.53891919178,2,,,1917,752,,,,,21964.92517134315,94879.63676829972,21992.49891299816,94923.44107008382,,,101.71077755021138,85.2629758848311,,,40953.62690181103,1546.7637082175347
735,110685.91187416163,76178.76597261199,2,1945,,,6614,110686.93082003144,76180.00001479973,,,,,110684.8929282918,76177.53193042426,3.744093295825024,,,1.6505413919084837,841.7484253961336,,,500.2246557667252
736,65156.04513469945,119535.1679693163,2,,4757,,3336,,,65172.3803679616,119481.2558858882,,,65139.709901437294,119589.0800527444,,286.8281590846926,,172.78475752765564,,120941.92660968137,,9507.72760161555
737,19259.384352874702,110953.80673265338,2,,1313,1646,,,,19304.067290201467,110999.08849382371,19214.70141554794,110908.52497148304,,,,185.25399972092484,118.96371700580838,,,26584.412051507545,51720.27863714438,
738,46699.324777145026,60034.14996123213,2,,3329,4454,,,,46708.192854568166,60036.07924280458,46690.45669972189,60032.22067965967,,,,102.70345283452512,100.6225801126934,,,39358.09800370233,145150.1796031282,
739,15532.89276694877,126963.72314922113,2,,1040,,482,,,15583.778756470389,126951.6949994004,,,15482.00677742715,126975.75129904188,,98.83559771276931,,151.94766598632955,,10420.429243215844,,4662.579193069732
740,96933.01059810171,18955.78839339714,2,,,9547,5616,,,,,96965.23499006088,18890.593168832867,96900.78620614255,19020.983617961407,,,99.66442657587238,104.84846965153493,,,12785.438387905093,2649.28119419521
741,62122.3014476485,67181.96700304278,2,,,6119,3107,,,,,62057.68234224429,67193.93640598998,62186.9205530527,67169.9976000956,,,89.7796973495796,130.1030254826811,,,34686.04968579511,11086.26889680805
742,96478.582308716,33395.02659627363,2,,,9504,5588,,,,,96467.9853412122,33388.20856932532,96489.1792762198,33401.84462322195,,,109.49361251955727,68.57669571720923,,,41472.93344608976,1678.1695505462917
743,79269.61501474521,55212.26711348064,2,1533,,7923,,79305.73975893194,55155.16079846952,,,79233.49027055848,55269.37342849175,,,168.6836699828454,,138.3162907092593,,66302.18978297654,,89304.46493050455,
744,64650.15404515329,71373.21986685335,2,,4721,6394,,,,64660.93621628828,71399.71392074981,64639.371874018296,71346.72581295691,,,,109.51721931860824,110.89919334618064,,,13904.515102108766,27372.865617856485,
745,129730.56886381953,76193.03909891333,2,,8535,,7838,,,129738.62606349148,76222.0155509826,,,129722.51166414758,76164.06264684406,,108.64973693960778,,193.57065980008565,,4403.7033480210775,,37664.99041346233
746,80914.00952720176,50132.71361228875,2,1555,,8086,,80906.11385425144,50112.54957239252,,,80921.9052001521,50152.87765218499,,,358.4930426628732,,127.72854433260146,,826220.5255996557,,70015.9027787738,
747,15782.031394702062,114101.27423547825,2,,1058,1335,,,,15745.31976048541,114088.65002942827,15818.743028918716,114113.89844152825,,,,116.01341728326234,119.54513381857667,,,64021.08223093848,44502.29485293441,
748,80485.42517275353,97538.56449739494,2,1552,,,4446,80494.97577556265,97589.98264237876,,,,,80475.87456994441,97487.14635241112,245.56980669483968,,,255.2792093165682,60403.70584258589,,,27723.97160995154
749,124519.57264347916,42877.58523393025,2,,8355,,7543,,,124501.7183024268,42867.8788638058,,,124537.4269845315,42887.29160405469,,204.8104927779044,,190.08356415260124,,59738.913964855485,,21343.74214140808
750,97105.74744753315,76559.83973812117,2,,,9560,5632,,,,,97155.11941213108,76568.55995374823,97056.37548293524,76551.11952249412,,,107.093338589651,153.49291175658374,,,17626.6474973444,51830.063432700656
751,80081.6233299943,40729.444674218066,2,1549,,8003,,80059.81669280748,40742.50820774656,,,80103.42996718112,40716.38114068957,,,126.69154260825526,,101.1337841866832,,26229.65419064637,,56019.70310766779,
752,129744.29694614527,48653.99648608138,2,,8539,11912,,,,129742.94418633456,48611.07830489381,129745.649705956,48696.91466726894,,,,264.13225916595206,252.0703587352234,,,382101.1554936512,218166.48375518608,
753,43802.6908953728,69580.30531347757,2,,3118,4147,,,,43761.30994079456,69625.51099891533,43844.07184995103,69535.09962803981,,,,88.1899628017964,99.23773019447088,,,36702.56733074972,57356.71269553615,
754,15774.78045499502,103126.9102876161,2,,1055,1325,,,,15773.646782541244,103142.38833634582,15775.914127448794,103111.4322388864,,,,130.30396409599075,105.89141258121384,,,60587.38700272377,54635.95762547642,
755,18815.465471718875,100264.25362678751,2,,1289,1609,,,,18844.60282405633,100283.66470783229,18786.328119381425,100244.84254574272,,,,136.78650176361575,106.86395171318908,,,39036.21859244048,14022.141232029206,
756,15720.009228490544,80282.96894716148,2,,1054,1316,,,,15732.54359388922,80263.87204336704,15707.47486309187,80302.06585095591,,,,99.332307544174,105.22769402669508,,,16723.507230407304,40394.33691937759,
757,15708.219904086684,79174.54233861776,2,,1053,1321,,,,15687.858806732573,79107.98248704817,15728.581001440796,79241.10219018735,,,,115.8580513766068,113.04162161180228,,,30643.540356142817,42961.79349039244,
758,64772.13151445746,82237.06004654712,2,,4734,6414,,,,64726.50250303026,82185.48670553026,64817.76052588466,82288.63338756398,,,,102.93088383619316,121.11414780373784,,,43548.15239981487,109645.7162550475,
759,46664.16921372495,64102.40460002191,2,,3320,4455,,,,46658.96888066133,64169.838272794186,46669.36954678858,64034.97092724964,,,,100.07495643435024,99.33585048534022,,,69817.29010623653,46128.37390291,
760,79627.37036997336,13040.441711992247,2,1539,,,4372,79647.45336961864,13038.019640580012,,,,,79607.28737032806,13042.863783404482,7.38422163558134,,,7.673016184337623,1133.9223191447625,,,871.5874321571594
761,79491.82444280438,25713.268153710538,2,1538,5826,,,79539.35679710293,25752.96252129805,79444.29208850586,25673.57378612303,,,,,183.81248495378188,96.41424426217031,,,60490.63717305735,24089.876880645166,,
762,79484.0218932639,8496.42383547836,2,1537,,,4361,79469.27939236873,8501.094074612427,,,,,79498.76439415906,8491.753596344293,6.808314066846371,,,26.679395032826253,954.5911717145384,,,765.2473206148723
763,60629.11717289152,22148.8016712034,2,,4413,5959,,,,60667.61372512463,22137.418066137445,60590.6206206584,22160.18527626936,,,,99.88613513846082,113.6013086596042,,,49671.32615343735,27736.657095456663,
764,19085.681255352996,79661.53836883827,2,,1294,1640,,,,19015.399227182555,79667.55568163205,19155.96328352344,79655.5210560445,,,,88.50409815374837,99.68583602371947,,,41991.04047355673,54616.807210713625,
765,77836.19266676583,53500.28770749741,2,1503,5696,,,77805.70948457906,53470.65824387948,77866.67584895261,53529.91717111533,,,,,116.86158461964632,105.74075039578064,,,14483.785876704227,21434.03976670741,,
766,61848.0229524027,121479.57671216613,2,,,6094,3089,,,,,61828.78123725519,121503.43827644653,61867.26466755021,121455.71514788576,,,142.07179999338726,114.3211456524436,,,35404.1165503248,6109.433944960684
767,97635.17748640514,26689.1084795193,2,,7045,,5675,,,97588.9639211278,26712.14641001845,,,97681.39105168248,26666.070549020147,,111.85670391700258,,103.63702422114748,,44659.492221579225,,9273.981675878786
768,103375.95960920975,23203.183303143916,2,,7376,10126,,,,103320.7562499467,23212.788184694917,103431.1629684728,23193.57842159292,,,,148.69072512595312,115.00010167939372,,,48304.4098125165,57915.442440544575,
769,113273.42017470664,57232.17924352073,2,1963,,,6785,113290.49266906532,57285.097782084646,,,,,113256.34768034796,57179.260704956825,122.8132812816946,,,101.9900957278249,10918.784219341338,,,3804.2229054796167
770,65594.88359115252,10488.69588295867,2,,4791,6499,,,,65561.8431688319,10535.710903854677,65627.92401347314,10441.68086206266,,,,88.35881688370016,123.2113646290371,,,26297.249256778705,55133.02271572099,
771,75787.39819225232,41467.80770411494,2,1462,,,4075,75814.31839177579,41533.57758357206,,,,,75760.47799272886,41402.03782465782,264.2673208919279,,,139.49059573201836,330785.513121654,,,11630.744131419578
772,46921.82342463073,98678.03306501766,2,,3340,,2123,,,46854.13221770992,98688.43782526346,,,46989.514631551545,98667.62830477186,,105.81816405849813,,104.81828953086908,,52620.09765132592,,5873.645529832742
773,60343.30834859835,37205.94742450249,2,,4388,5934,,,,60370.052894704975,37213.52565829743,60316.56380249172,37198.36919070755,,,,147.52318239977294,118.27068283424984,,,99128.30096743089,37829.035665313066,
774,75360.05593929066,86876.93449120024,2,1459,,,4043,75343.23702906899,86873.30169849921,,,,,75376.87484951233,86880.56728390127,5.295797708339612,,,0.4883083836180748,1106.0821443659966,,,869.6027996482022
775,75169.43285399489,8948.630464726179,2,1458,5509,,,75177.43539467137,8910.038781720275,75161.43031331841,8987.22214773208,,,,,104.00073617285642,146.51822277377872,,,4610.147405969015,74629.0544265437,,
776,19701.65176651778,124628.12888980779,2,,1339,1697,,,,19655.5313378739,124585.91613871908,19747.77219516166,124670.34164089651,,,,102.70324894049796,129.47502163906535,,,9033.292423711691,46608.081041272046,
777,75039.20948557515,13235.594878144704,2,1456,5498,,,75035.00093229985,13185.48249082824,75043.41803885043,13285.707265461167,,,,,90.58182540027904,98.4355245724142,,,6189.513671859051,32757.79559004517,,
778,103496.50884576148,46173.07569954953,2,,7388,10133,,,,103500.28855657634,46201.327239405095,103492.7291349466,46144.82415969396,,,,99.67998152587596,125.36134928341924,,,14611.95925232565,97839.52024671272,
779,78987.42629723562,81985.37246210488,2,,,7896,4321,,,,,78970.89950675386,81921.62584391411,79003.95308771737,82049.11908029564,,,113.01344148810868,164.60063639508698,,,19622.38389452777,42149.39716541312
780,60388.6405743825,68741.34575860103,2,,4384,,2990,,,60339.30555306594,68788.54109346599,,,60437.975595699056,68694.15042373606,,91.2923280117584,,141.5813280407305,,34056.01553262539,,10259.866284245383
781,61454.837312308155,20902.40289776497,2,,,6052,3061,,,,,61523.3585316163,20897.07381516783,61386.316093,20907.731980362107,,,110.0369472626852,142.36286406667284,,,28065.930684300107,5255.045670668967
782,78996.57943846846,55854.924264549016,2,,,7903,4317,,,,,79019.42148437038,55901.6305153054,78973.73739256653,55808.21801379263,,,108.47824901007938,107.22153208367368,,,30615.372865558387,6291.010455497938
783,114388.00308478781,16239.459478288834,2,1973,,10953,,114342.23120310216,16279.605383530548,,,114433.77496647344,16199.313573047122,,,197.02305065263133,,100.43211216694802,,32107.68137132365,,28871.450146805146,
784,65787.4390083715,114077.9168117179,2,,4805,6528,,,,65750.12880986667,114085.59217354926,65824.74920687634,114070.24144988655,,,,370.3342703429839,113.7294402132232,,,215586.97532116965,13818.334263378116,
785,74295.41254693439,67126.37472014046,2,1444,,7425,,74244.04523101379,67151.4743587043,,,74346.77986285496,67101.27508157662,,,119.92359158618454,,116.1034197338268,,11548.942931071271,,145630.15790267286,
786,96585.09469253353,72578.92277486471,2,,7005,9506,,,,96610.34873445756,72585.63237783329,96559.8406506095,72572.21317189613,,,,261.71146056685643,372.8501274669537,,,290908.6951111756,498355.53905528696,
787,60295.850012824885,78362.27484225362,2,,4381,,2983,,,60247.55336530732,78390.85744439132,,,60344.14666034245,78333.69224011594,,100.41349416869365,,56.08374642257973,,67809.35156419718,,897.0438386162263
788,75931.83479600685,113540.48462965155,2,,,7599,4089,,,,,75983.68665025484,113566.5536077427,75879.98294175886,113514.4156515604,,,139.1695091535089,139.4031531842317,,,68015.70903021358,4591.647801976283
789,96418.89695577536,44750.12608318977,2,,,9505,5578,,,,,96456.40511355942,44736.30537279815,96381.38879799128,44763.94679358139,,,114.55332942794016,107.28971531013023,,,119298.38879646754,4596.9003234498
790,131112.4772989247,14966.148172690031,2,,8581,11989,,,,131074.40848531865,14978.385643394246,131150.54611253078,14953.910701985818,,,,134.64123252495995,119.13388521246668,,,10532.294735216165,10509.766085450712,
791,75920.13740300364,6916.05315275727,2,1467,5559,,,75971.20826204642,6880.951329592888,75869.06654396086,6951.154975921652,,,,,77.03195782403196,97.18606791579654,,,2812.809268542064,24704.19701304364,,
792,75969.16139388978,68465.52110205604,2,1468,5565,,,75963.00061859224,68400.38847827275,75975.3221691873,68530.65372583932,,,,,101.69895866659628,159.42561728594887,,,5286.7851123520495,72263.42450695248,,
793,76698.4132214151,112277.01684647064,2,1481,,,4156,76666.7587831182,112256.41435762716,,,,,76730.067659712,112297.61933531411,330.47035120808846,,,178.42059299235518,257092.96444484105,,,13629.453691471208
794,97314.07658638476,101814.31264236322,2,,7041,,5650,,,97336.26776205764,101849.20813726596,,,97291.8854107119,101779.41714746048,,211.2825379287571,,142.10137240559402,,34332.1136347281,,18140.24196574353
795,99154.21252800772,70204.83727616917,2,,,9741,5777,,,,,99169.29421790196,70248.91437119359,99139.13083811347,70160.76018114475,,,148.71679534670628,162.8297076845753,,,114962.77975770466,14083.999681847852
796,97506.39864915531,21245.900283279298,2,,7038,9585,,,,97516.62436278025,21193.08400093261,97496.17293553035,21298.71656562599,,,,131.657185230029,113.31288914802876,,,65146.43103734584,18799.585056038537,
797,65212.80393889388,102987.59305445821,2,,4771,6460,,,,65260.14157073673,102937.01999874452,65165.46630705102,103038.16611017188,,,,121.6825123804643,116.88936554639844,,,30731.244693565422,28979.93554939161,
798,77420.59750472361,20149.148935170524,2,1491,5663,,,77407.33033385285,20173.304735122165,77433.86467559438,20124.99313521888,,,,,143.53925602142905,101.89873660194594,,,16680.54494772416,13853.154092423112,,
799,65221.670839028826,61828.50471464006,2,,4775,,3340,,,65279.4250755994,61833.13842005459,,,65163.91660245826,61823.87100922554,,109.53094824832137,,94.76928411503756,,52978.58449251716,,1587.6457600902063
800,96679.00300654562,94987.93355165771,2,,,9525,5608,,,,,96666.33468875414,95006.76283179392,96691.6713243371,94969.10427152152,,,170.02921198483645,132.90633880462215,,,31347.726538158477,9423.517444984793
801,97139.4583447822,76345.81305378256,2,,7031,9557,,,,97181.15697433113,76349.00483660656,97097.75971523326,76342.62127095858,,,,137.44537856738816,206.11875274530647,,,18898.59656398539,47624.85428886227,
802,97136.74733790605,73778.98332569013,2,,7030,9556,,,,97180.77001424549,73774.52385702003,97092.72466156662,73783.44279436023,,,,157.82175285247723,132.90076632311343,,,30607.521502301828,47657.60834128814,
803,37754.61360941263,125571.8800891772,2,,,3489,1555,,,,,37719.43417990282,125526.059212219,37789.79303892244,125617.7009661354,,,111.7236323558479,67.25085682911747,,,17705.058055264526,1090.327128475917
804,19672.329606215855,92587.86307782377,2,,1332,,656,,,19605.03843114005,92574.1068552954,,,19739.620781291665,92601.61930035216,,94.77617469921674,,92.06826407409642,,47267.05907253248,,2615.263268504368
805,130821.93038225468,44522.55294183659,2,,8576,,7896,,,130841.56640424572,44478.35253841127,,,130802.29436026362,44566.75334526191,,112.11545120407028,,142.3469377785918,,12147.678165488467,,4266.863201335082
806,97113.64884896448,17332.68827756824,2,,7027,9553,,,,97137.17599032496,17398.42470791943,97090.121707604,17266.951847217046,,,,138.53483341699024,112.49175622849567,,,26170.96663573297,55947.272467678704,
807,76501.9620759513,9556.12515075678,2,1477,5598,,,76552.00192687758,9581.630418944764,76451.92222502502,9530.619882568795,,,,,93.82452273735242,85.91602165384691,,,2814.1683333164965,30841.02314917612,,
808,65533.80256367178,52223.88880070903,2,,4783,6497,,,,65508.55051023352,52166.83207451775,65559.05461711003,52280.9455269003,,,,127.39026566608582,117.36364104809958,,,22292.72517614184,49752.844717390006,
809,60340.01629844378,63032.03002436983,2,,4391,,2978,,,60385.74599860211,62984.802502966144,,,60294.28659828545,63079.25754577352,,96.47366480218264,,122.63784257650516,,52693.983907759015,,5879.477670252134
810,76333.14946761527,33323.56582016828,2,1474,,7633,,76365.43051190813,33378.68848386231,,,76300.8684233224,33268.44315647426,,,181.09786856743816,,104.81274476663611,,83959.57781817095,,19391.82553534648,
811,130980.13353850966,88044.74241370359,2,,8578,11977,,,,130976.28582900438,88058.07941076206,130983.98124801493,88031.4054166451,,,,223.8383610149364,145.98039391494908,,,243395.4234981009,70375.34104278623,
812,37842.98471053879,109107.7774230482,2,,,3496,1553,,,,,37890.64119111768,109088.0439532401,37795.3282299599,109127.5108928563,,,107.10103062409682,162.5976451593273,,,34854.87703437686,9697.523032750276
813,33476.034889421426,116104.6049737364,2,,,3071,1300,,,,,33434.97913568628,116059.96671436269,33517.090643156575,116149.2432331101,,,119.2802097187196,76.79441485866808,,,73677.53843192592,2401.478402698687
814,120142.2353845246,58588.57738603775,2,,8176,,7250,,,120127.0715771201,58566.51736228904,,,120157.3991919291,58610.63740978647,,116.19639708376008,,120.3501692225887,,5809.017308988628,,4063.797168724781
815,98689.17147076126,114624.71557608101,2,1811,,,5753,98690.22308604216,114672.62511201605,,,,,98688.11985548036,114576.80604014598,5.749662734130253,,,97.5824807885176,954.757669627714,,,2361.3385165294976
816,41465.180263961985,24436.275122314968,2,815,2967,,,41441.747276366106,24412.57982692517,41488.613251557865,24459.97041770476,,,,,63.03112096326421,592.3522271685721,,,3645.996195642918,1320087.5439182403,,
817,31359.005313337788,118033.12443531328,2,,2166,,1184,,,31342.681767726728,118078.74941306782,,,31375.32885894885,117987.49945755872,,105.44761600469432,,189.26527153475675,,22025.26651807557,,21012.537380164064
818,76569.32686021307,38007.193966402934,2,,5592,7654,,,,76509.50292054375,38005.67701774476,76629.15079988238,38008.7109150611,,,,321.3335480340412,243.16863342806067,,,370167.7357580034,91666.2269038193,
819,9724.850031459893,117954.57254125006,2,153,,782,,9668.250160734113,117978.52525878749,,,9781.449902185674,117930.61982371264,,,138.00030789119918,,177.47427285139983,,12282.804548876778,,109236.05233853786,
820,28865.313305802498,100453.5735289444,2,,1977,2615,,,,28864.393037992108,100474.1976102458,28866.233573612888,100432.949447643,,,,89.74260200737417,108.08566201557136,,,23037.380505932797,93612.10671903034,
821,85142.99445577426,50641.901356668954,2,,,8493,4792,,,,,85108.55034165837,50605.16635206714,85177.43856989013,50678.636361270765,,,104.01220285057953,87.96936073764222,,,21895.87920244169,2192.22358100817
822,116042.1200093235,18830.404511986584,2,,7990,,6982,,,116100.92587036424,18849.111323233414,,,115983.31414828276,18811.697700739755,,111.34530411709734,,184.03052101439383,,38729.56982681096,,15715.421855582796
